"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-21 23:39:08",1763768348248,"desi-beats.vercel.app/api/menu-items","GET","",500,"pwps8-1763768348137-26e330bf5dc8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",134,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMCJBJRQPVQ7XTMRSJYY0FT","",1
"2025-11-21 23:39:08",1763768348245,"desi-beats.vercel.app/api/categories","GET","",500,"pwps8-1763768348137-e52eef17d968","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",122,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMCJBJN1TTD6YAHKBNRYBSQ","",1
"2025-11-21 23:28:42",1763767722556,"desi-beats.vercel.app/api/categories","GET","",-1,"nnvvt-1763767722281-d492db743c6a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/categories/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBZ8CQQKXJHQ7FB0YT1VN6","",-1
"2025-11-21 23:28:42",1763767722541,"desi-beats.vercel.app/api/menu-items","GET","",-1,"69kxv-1763767722282-6b08f3d44366","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/menu-items/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBZ8CPGJR8H8HXME2JVGY6","",-1
"2025-11-21 23:28:42",1763767722391,"desi-beats.vercel.app/api/categories","GET","",500,"nnvvt-1763767722281-d492db743c6a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",146,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBZ8CQQKXJHQ7FB0YT1VN6","",1
"2025-11-21 23:28:42",1763767722390,"desi-beats.vercel.app/api/menu-items","GET","",500,"69kxv-1763767722282-6b08f3d44366","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",126,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBZ8CPGJR8H8HXME2JVGY6","",1
"2025-11-21 23:28:08",1763767688166,"desi-beats.vercel.app/api/categories","GET","",-1,"vmnmf-1763767687867-b98a79738327","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/categories/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBY6S1CMTZZGAMF25Q6YF4","",-1
"2025-11-21 23:28:08",1763767688117,"desi-beats.vercel.app/api/menu-items","GET","",-1,"4m6ch-1763767687867-d5711ed2109c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/menu-items/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBY6RZFE8NHCT0ZC0C1K0J","",-1
"2025-11-21 23:28:07",1763767687969,"desi-beats.vercel.app/api/categories","GET","",500,"vmnmf-1763767687867-b98a79738327","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",169,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBY6S1CMTZZGAMF25Q6YF4","",1
"2025-11-21 23:28:07",1763767687967,"desi-beats.vercel.app/api/menu-items","GET","",500,"4m6ch-1763767687867-d5711ed2109c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",127,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBY6RZFE8NHCT0ZC0C1K0J","",1
"2025-11-21 23:27:35",1763767655888,"desi-beats.vercel.app/api/menu-items","GET","",-1,"n5qkj-1763767655622-72b7b0f83cd2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/menu-items/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBX79T37CK0FQ5F8VJ7174","",-1
"2025-11-21 23:27:35",1763767655879,"desi-beats.vercel.app/api/categories","GET","",-1,"kwhjx-1763767655620-4bc10c80c264","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/categories/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBX79HGN1Q52GDJM8G4BDT","",-1
"2025-11-21 23:27:35",1763767655738,"desi-beats.vercel.app/api/menu-items","GET","",500,"n5qkj-1763767655622-72b7b0f83cd2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",128,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBX79T37CK0FQ5F8VJ7174","",1
"2025-11-21 23:27:35",1763767655728,"desi-beats.vercel.app/api/categories","GET","",500,"kwhjx-1763767655620-4bc10c80c264","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",128,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBX79HGN1Q52GDJM8G4BDT","",1
